issue_time,turbine_id,valid_time,lead_hours,power_normalized,model_id,snapshot_id,run_init,available_at
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T12:00:00+00:00,24,0.933825,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T13:00:00+00:00,25,0.936114,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T14:00:00+00:00,26,0.938502,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T15:00:00+00:00,27,0.90782,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T16:00:00+00:00,28,0.721276,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T17:00:00+00:00,29,0.545495,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T18:00:00+00:00,30,0.504657,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T19:00:00+00:00,31,0.517956,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T20:00:00+00:00,32,0.511422,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T21:00:00+00:00,33,0.375079,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T22:00:00+00:00,34,0.373047,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-15T23:00:00+00:00,35,0.395615,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T00:00:00+00:00,36,0.426586,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T01:00:00+00:00,37,0.390131,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T02:00:00+00:00,38,0.500405,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T03:00:00+00:00,39,0.591386,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T04:00:00+00:00,40,0.665914,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T05:00:00+00:00,41,0.354017,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T06:00:00+00:00,42,0.311277,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T07:00:00+00:00,43,0.372176,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T08:00:00+00:00,44,0.393866,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T09:00:00+00:00,45,0.404908,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T10:00:00+00:00,46,0.369156,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T11:00:00+00:00,47,0.388639,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-1,2026-02-16T12:00:00+00:00,48,0.362145,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T13:00:00+00:00,1,0.026978,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T14:00:00+00:00,2,0.064994,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T15:00:00+00:00,3,0.075853,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T16:00:00+00:00,4,0.107498,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T17:00:00+00:00,5,0.04302,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T18:00:00+00:00,6,0.035372,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T19:00:00+00:00,7,0.078296,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T20:00:00+00:00,8,0.073136,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T21:00:00+00:00,9,0.093543,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T22:00:00+00:00,10,0.105617,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-14T23:00:00+00:00,11,0.070034,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T00:00:00+00:00,12,0.083594,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T01:00:00+00:00,13,0.18557,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T02:00:00+00:00,14,0.207349,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T03:00:00+00:00,15,0.453867,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T04:00:00+00:00,16,0.660737,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T05:00:00+00:00,17,0.744903,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T06:00:00+00:00,18,0.879927,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T07:00:00+00:00,19,0.984476,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T08:00:00+00:00,20,0.989009,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T09:00:00+00:00,21,0.984905,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T10:00:00+00:00,22,0.876398,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T11:00:00+00:00,23,0.852539,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T12:00:00+00:00,24,0.874684,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T13:00:00+00:00,25,0.853834,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T14:00:00+00:00,26,0.864313,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T15:00:00+00:00,27,0.846745,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T16:00:00+00:00,28,0.66296,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T17:00:00+00:00,29,0.499199,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T18:00:00+00:00,30,0.431997,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T19:00:00+00:00,31,0.414765,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T20:00:00+00:00,32,0.450661,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T21:00:00+00:00,33,0.293567,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T22:00:00+00:00,34,0.254053,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-15T23:00:00+00:00,35,0.291817,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T00:00:00+00:00,36,0.326853,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T01:00:00+00:00,37,0.318946,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T02:00:00+00:00,38,0.402029,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T03:00:00+00:00,39,0.496474,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T04:00:00+00:00,40,0.585075,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T05:00:00+00:00,41,0.336765,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T06:00:00+00:00,42,0.29958,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T07:00:00+00:00,43,0.395548,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T08:00:00+00:00,44,0.414994,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T09:00:00+00:00,45,0.419542,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T10:00:00+00:00,46,0.374495,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T11:00:00+00:00,47,0.393081,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-14T12:00:00+00:00,turbine-2,2026-02-16T12:00:00+00:00,48,0.362379,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260214,2026-02-14T00:00:00+00:00,2026-02-14T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T13:00:00+00:00,1,0.816616,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T14:00:00+00:00,2,0.767474,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T15:00:00+00:00,3,0.743497,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T16:00:00+00:00,4,0.585718,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T17:00:00+00:00,5,0.418932,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T18:00:00+00:00,6,0.300377,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T19:00:00+00:00,7,0.351278,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T20:00:00+00:00,8,0.486948,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T21:00:00+00:00,9,0.568617,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T22:00:00+00:00,10,0.619784,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-15T23:00:00+00:00,11,0.769491,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T00:00:00+00:00,12,0.557166,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T01:00:00+00:00,13,0.491486,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T02:00:00+00:00,14,0.553016,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T03:00:00+00:00,15,0.5154,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T04:00:00+00:00,16,0.56369,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T05:00:00+00:00,17,0.340069,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T06:00:00+00:00,18,0.588001,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T07:00:00+00:00,19,0.699833,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T08:00:00+00:00,20,0.71961,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T09:00:00+00:00,21,0.713191,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T10:00:00+00:00,22,0.743814,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T11:00:00+00:00,23,0.677218,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T12:00:00+00:00,24,0.505789,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T13:00:00+00:00,25,0.364276,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T14:00:00+00:00,26,0.371825,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T15:00:00+00:00,27,0.458922,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T16:00:00+00:00,28,0.40883,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
2026-02-15T12:00:00+00:00,turbine-1,2026-02-16T17:00:00+00:00,29,0.351611,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260215,2026-02-15T00:00:00+00:00,2026-02-15T10:00:00+00:00
